record_ID,units_sold
221128,38.0
221132,38.0
221133,126.0
221134,50.0
221135,37.0
221136,51.0
221137,31.0
221138,25.0
221140,42.0
221141,30.0
221142,27.0
221145,18.0
221146,24.0
221149,82.0
221150,104.0
221151,66.0
221152,30.0
221153,19.0
221154,30.0
221155,43.0
221156,27.0
221158,15.0
221159,17.0
221162,49.0
221163,56.0
221164,25.0
221166,24.0
221167,55.0
221168,48.0
221169,16.0
221170,22.0
221171,25.0
221172,109.0
221173,179.0
221174,70.0
221175,26.0
221176,26.0
221178,51.0
221179,61.0
221180,42.0
221181,27.0
221182,24.0
221183,50.0
221184,7.0
221186,15.0
221187,15.0
221191,19.0
221192,24.0
221196,52.0
221197,46.0
221198,14.0
221201,24.0
221202,13.0
221205,16.0
221206,148.0
221207,100.0
221208,63.0
221210,53.0
221211,54.0
221212,96.0
221216,183.0
221217,189.0
221218,78.0
221219,23.0
221220,17.0
221221,69.0
221222,47.0
221223,26.0
221224,18.0
221225,24.0
221226,65.0
221228,18.0
221232,119.0
221233,96.0
221234,53.0
221237,66.0
221238,71.0
221239,125.0
221240,18.0
221243,89.0
221244,255.0
221245,79.0
221248,73.0
221249,33.0
221250,15.0
221252,34.0
221253,60.0
221254,15.0
221256,71.0
221257,66.0
221258,30.0
221260,21.0
221261,42.0
221262,57.0
221263,17.0
221264,16.0
221265,19.0
221266,98.0
221267,99.0
221268,70.0
221269,31.0
221270,27.0
221271,44.0
221272,63.0
221273,35.0
221274,15.0
221275,33.0
221276,34.0
221277,7.0
221278,10.0
221280,12.0
221281,28.0
221282,22.0
221284,14.0
221285,29.0
221286,34.0
221287,15.0
221289,14.0
221290,55.0
221291,60.0
221292,26.0
221293,23.0
221294,34.0
221295,23.0
221297,19.0
221298,18.0
221299,5.0
221307,28.0
221311,84.0
221312,43.0
221313,28.0
221315,29.0
221316,41.0
221317,72.0
221319,56.0
221320,112.0
221321,55.0
221322,15.0
221324,35.0
221325,39.0
221326,15.0
221329,34.0
221331,9.0
221332,49.0
221333,31.0
221334,9.0
221335,24.0
221336,34.0
221337,9.0
221338,68.0
221339,83.0
221340,50.0
221341,18.0
221342,16.0
221343,39.0
221344,38.0
221345,28.0
221346,14.0
221347,18.0
221348,23.0
221351,10.0
221352,19.0
221353,194.0
221354,157.0
221355,90.0
221358,65.0
221359,83.0
221360,106.0
221363,24.0
221364,150.0
221365,309.0
221366,123.0
221367,31.0
221371,77.0
221372,71.0
221373,93.0
221375,24.0
221376,63.0
221378,21.0
221379,10.0
221381,8.0
221383,12.0
221384,31.0
221386,10.0
221388,68.0
221389,70.0
221390,23.0
221391,22.0
221392,84.0
221393,39.0
221399,86.0
221400,75.0
221401,39.0
221403,61.0
221404,59.0
221405,86.0
221409,72.0
221410,183.0
221411,58.0
221414,42.0
221415,41.0
221417,19.0
221419,54.0
221420,10.0
221422,121.0
221423,77.0
221424,37.0
221425,46.0
221426,48.0
221427,89.0
221429,88.0
221430,185.0
221431,77.0
221432,30.0
221433,20.0
221434,69.0
221435,40.0
221436,28.0
221438,27.0
221439,64.0
221440,6.0
221441,19.0
221444,15.0
221449,38.0
221452,9.0
221453,49.0
221454,31.0
221457,20.0
221459,39.0
221460,21.0
221462,24.0
221463,29.0
221464,65.0
221465,42.0
221466,14.0
221467,14.0
221469,118.0
221470,144.0
221471,82.0
221472,30.0
221473,25.0
221476,43.0
221477,46.0
221478,27.0
221480,33.0
221481,36.0
221485,21.0
221487,11.0
221488,18.0
221489,44.0
221490,45.0
221492,20.0
221493,18.0
221494,46.0
221495,87.0
221496,34.0
221498,10.0
221499,30.0
221500,32.0
221501,15.0
221504,181.0
221505,106.0
221506,30.0
221509,67.0
221510,73.0
221511,119.0
221514,22.0
221515,101.0
221516,231.0
221517,100.0
221518,13.0
221519,5.0
221520,73.0
221521,51.0
221522,20.0
221524,48.0
221525,62.0
221527,8.0
221530,133.0
221531,31.0
221532,5.0
221535,14.0
221536,43.0
221537,28.0
221538,12.0
221539,12.0
221540,10.0
221541,77.0
221542,86.0
221543,37.0
221544,11.0
221545,10.0
221547,49.0
221548,31.0
221549,17.0
221550,19.0
221551,21.0
221553,66.0
221554,43.0
221555,17.0
221556,14.0
221557,28.0
221558,48.0
221559,17.0
221560,14.0
221561,18.0
221562,75.0
221563,67.0
221564,46.0
221565,15.0
221566,15.0
221567,41.0
221568,50.0
221569,33.0
221571,20.0
221572,21.0
221574,12.0
221575,30.0
221576,32.0
221578,25.0
221579,57.0
221580,30.0
221583,53.0
221584,70.0
221585,38.0
221588,25.0
221589,27.0
221593,13.0
221594,10.0
221595,5.0
221596,13.0
221597,61.0
221598,50.0
221599,14.0
221600,18.0
221601,35.0
221602,35.0
221603,9.0
221604,9.0
221605,9.0
221606,70.0
221607,96.0
221608,39.0
221610,14.0
221611,30.0
221612,33.0
221613,18.0
221616,22.0
221617,8.0
221619,11.0
221620,67.0
221621,52.0
221622,31.0
221624,28.0
221625,38.0
221626,61.0
221629,22.0
221630,41.0
221631,107.0
221632,34.0
221633,37.0
221634,25.0
221639,60.0
221640,42.0
221641,31.0
221642,47.0
221643,55.0
221646,34.0
221647,116.0
221648,48.0
221651,33.0
221652,17.0
221656,13.0
221657,72.0
221658,40.0
221659,15.0
221661,32.0
221662,53.0
221663,56.0
221664,69.0
221665,138.0
221666,69.0
221669,35.0
221670,55.0
221671,21.0
221673,27.0
221674,31.0
221675,5.0
221676,13.0
221679,20.0
221680,17.0
221681,14.0
221682,31.0
221687,46.0
221688,52.0
221690,19.0
221691,39.0
221692,26.0
221695,39.0
221696,32.0
221697,8.0
221699,19.0
221701,61.0
221702,63.0
221703,32.0
221704,17.0
221705,11.0
221706,26.0
221707,27.0
221708,15.0
221711,15.0
221713,9.0
221715,40.0
221716,38.0
221717,22.0
221718,11.0
221720,18.0
221721,27.0
221722,36.0
221723,10.0
221725,13.0
221726,76.0
221727,68.0
221728,42.0
221730,7.0
221731,30.0
221732,47.0
221733,29.0
221735,19.0
221736,21.0
221739,16.0
221744,38.0
221745,29.0
221746,14.0
221747,24.0
221748,18.0
221749,50.0
221750,72.0
221751,29.0
221752,20.0
221753,30.0
221757,17.0
221758,24.0
221759,21.0
221760,11.0
221761,11.0
221762,35.0
221763,18.0
221764,9.0
221765,12.0
221766,83.0
221767,64.0
221768,43.0
221769,13.0
221771,49.0
221772,37.0
221775,23.0
221777,53.0
221778,44.0
221781,25.0
221782,29.0
221783,34.0
221784,14.0
221785,13.0
221786,13.0
221787,79.0
221788,108.0
221789,42.0
221790,26.0
221791,23.0
221792,40.0
221793,33.0
221794,29.0
221796,12.0
221797,22.0
221798,12.0
221799,152.0
221800,126.0
221801,41.0
221803,62.0
221804,77.0
221805,107.0
221808,25.0
221809,82.0
221810,266.0
221811,85.0
221814,69.0
221815,47.0
221819,47.0
221823,35.0
221824,30.0
221825,9.0
221827,16.0
221828,32.0
221829,30.0
221832,63.0
221833,80.0
221834,36.0
221835,25.0
221836,21.0
221837,34.0
221838,31.0
221842,19.0
221844,17.0
221845,15.0
221847,11.0
221848,30.0
221849,56.0
221850,29.0
221853,89.0
221854,112.0
221855,39.0
221857,28.0
221858,79.0
221859,37.0
221862,31.0
221865,46.0
221866,43.0
221867,14.0
221869,28.0
221870,53.0
221871,49.0
221872,20.0
221873,20.0
221874,21.0
221875,106.0
221876,118.0
221877,52.0
221878,15.0
221880,36.0
221881,31.0
221882,17.0
221883,20.0
221884,30.0
221885,30.0
221887,57.0
221888,44.0
221891,27.0
221892,39.0
221893,51.0
221895,35.0
221896,81.0
221897,42.0
221900,38.0
221904,27.0
221907,94.0
221908,77.0
221909,18.0
221911,53.0
221912,52.0
221913,67.0
221917,46.0
221918,210.0
221919,47.0
221920,64.0
221921,48.0
221922,29.0
221925,39.0
221927,211.0
221928,118.0
221929,72.0
221932,62.0
221933,60.0
221934,118.0
221936,114.0
221937,242.0
221938,102.0
221939,41.0
221940,28.0
221942,82.0
221943,54.0
221944,44.0
221945,22.0
221946,28.0
221947,90.0
221948,6.0
221949,22.0
221950,219.0
221951,150.0
221952,63.0
221953,20.0
221955,72.0
221956,76.0
221957,146.0
221961,107.0
221962,244.0
221963,95.0
221964,15.0
221965,12.0
221967,82.0
221968,60.0
221969,35.0
221970,18.0
221971,41.0
221972,74.0
221974,15.0
221978,17.0
221979,17.0
221980,8.0
221981,10.0
221982,18.0
221983,36.0
221984,27.0
221987,84.0
221988,80.0
221989,33.0
221990,5.0
221991,24.0
221993,36.0
221996,22.0
221998,22.0
221999,26.0
222001,11.0
222002,21.0
222003,22.0
222006,52.0
222007,62.0
222008,16.0
222011,18.0
222012,49.0
222013,30.0
222015,10.0
222016,14.0
222017,9.0
222020,11.0
222022,24.0
222024,19.0
222026,21.0
222030,117.0
222031,78.0
222032,42.0
222033,43.0
222034,48.0
222035,79.0
222039,73.0
222040,194.0
222041,61.0
222042,18.0
222043,8.0
222044,52.0
222045,46.0
222047,22.0
222048,23.0
222049,49.0
222052,66.0
222053,29.0
222056,36.0
222057,44.0
222060,45.0
222061,93.0
222062,54.0
222065,33.0
222066,20.0
222067,11.0
222070,29.0
222073,155.0
222074,82.0
222075,39.0
222077,45.0
222078,58.0
222079,91.0
222082,86.0
222083,208.0
222084,89.0
222085,24.0
222087,44.0
222088,41.0
222089,18.0
222091,25.0
222092,51.0
222094,20.0
222095,19.0
222100,25.0
222101,20.0
222104,12.0
222105,82.0
222106,59.0
222107,32.0
222108,7.0
222110,14.0
222112,30.0
222114,17.0
222117,34.0
222118,34.0
222121,15.0
222122,22.0
222124,60.0
222125,83.0
222126,42.0
222127,21.0
222128,18.0
222129,35.0
222130,44.0
222131,30.0
222133,15.0
222134,23.0
222136,10.0
222137,17.0
222138,16.0
222142,20.0
222143,44.0
222144,24.0
222145,12.0
222146,13.0
222147,12.0
222148,58.0
222149,115.0
222150,27.0
222153,26.0
222154,35.0
222155,17.0
222158,159.0
222159,77.0
222160,49.0
222161,37.0
222162,28.0
222163,74.0
222164,99.0
222165,139.0
222167,11.0
222168,20.0
222169,162.0
222170,312.0
222171,150.0
222172,34.0
222173,15.0
222176,86.0
222177,80.0
222178,38.0
222180,56.0
222181,79.0
222182,5.0
222183,29.0
222184,21.0
222186,58.0
222187,38.0
222188,18.0
222190,52.0
222191,49.0
222192,61.0
222193,23.0
222196,49.0
222197,129.0
222198,52.0
222199,61.0
222200,29.0
222201,21.0
222203,66.0
222204,45.0
222205,82.0
222206,65.0
222207,25.0
222208,43.0
222209,48.0
222210,69.0
222214,68.0
222215,197.0
222216,71.0
222217,77.0
222218,60.0
222222,44.0
222223,5.0
222225,190.0
222226,128.0
222227,88.0
222230,94.0
222231,106.0
222232,140.0
222233,16.0
222236,193.0
222237,359.0
222238,129.0
222239,28.0
222243,104.0
222244,110.0
222245,57.0
222247,45.0
222248,100.0
222249,23.0
222252,70.0
222253,56.0
222254,15.0
222255,25.0
222256,45.0
222257,56.0
222258,13.0
222259,17.0
222260,19.0
222261,125.0
222262,125.0
222263,57.0
222264,35.0
222265,35.0
222267,56.0
222268,88.0
222269,65.0
222271,25.0
222272,38.0
222273,6.0
222275,12.0
222279,31.0
222280,27.0
222281,9.0
222282,12.0
222283,71.0
222284,95.0
222285,32.0
222286,4.0
222287,28.0
222288,74.0
222289,37.0
222292,22.0
222294,51.0
222295,56.0
222297,18.0
222298,38.0
222299,29.0
222301,20.0
222303,42.0
222304,92.0
222305,32.0
222307,23.0
222308,25.0
222309,13.0
222312,47.0
222313,48.0
222314,8.0
222316,27.0
222317,50.0
222318,57.0
222319,16.0
222320,21.0
222321,26.0
222322,84.0
222323,95.0
222324,38.0
222325,22.0
222326,14.0
222327,37.0
222328,33.0
222329,28.0
222331,20.0
222332,24.0
222334,146.0
222335,105.0
222336,32.0
222337,53.0
222338,66.0
222339,101.0
222341,18.0
222342,118.0
222343,114.0
222344,62.0
222345,17.0
222346,10.0
222347,69.0
222348,42.0
222351,28.0
222352,69.0
222358,55.0
222359,43.0
222360,15.0
222361,52.0
222362,43.0
222363,96.0
222367,56.0
222368,202.0
222369,66.0
222370,72.0
222371,38.0
222374,42.0
222375,6.0
222376,34.0
222377,28.0
222378,10.0
222379,40.0
222380,68.0
222381,36.0
222385,82.0
222386,193.0
222387,64.0
222388,63.0
222389,118.0
222390,61.0
222392,45.0
222393,49.0
222396,36.0
222398,12.0
222399,25.0
222400,32.0
222401,6.0
222404,83.0
222405,78.0
222406,49.0
222407,19.0
222408,19.0
222409,32.0
222410,61.0
222411,33.0
222412,10.0
222413,15.0
222414,23.0
222416,11.0
222418,139.0
222419,84.0
222420,49.0
222423,66.0
222424,70.0
222425,109.0
222428,97.0
222429,265.0
222430,103.0
222431,15.0
222432,8.0
222434,75.0
222435,58.0
222436,26.0
222438,39.0
222439,59.0
222441,11.0
222444,14.0
222445,39.0
222446,21.0
222448,19.0
222449,35.0
222450,31.0
222454,85.0
222455,102.0
222456,45.0
222457,27.0
222458,22.0
222459,35.0
222460,47.0
222461,29.0
222464,27.0
222465,13.0
222466,10.0
222467,15.0
222468,18.0
222469,28.0
222470,26.0
222471,29.0
222475,30.0
222476,49.0
222479,17.0
222480,8.0
222482,172.0
222483,85.0
222484,47.0
222487,74.0
222488,94.0
222489,127.0
222492,25.0
222493,114.0
222494,131.0
222495,103.0
222496,21.0
222497,10.0
222498,86.0
222499,63.0
222500,37.0
222502,23.0
222503,36.0
222504,20.0
222507,71.0
222508,81.0
222509,25.0
222510,10.0
222512,24.0
222513,60.0
222514,43.0
222515,16.0
222516,22.0
222517,16.0
222518,91.0
222519,67.0
222520,49.0
222521,27.0
222522,21.0
222523,49.0
222524,50.0
222525,36.0
222526,9.0
222527,14.0
222528,16.0
222530,7.0
222531,14.0
222532,37.0
222533,30.0
222534,28.0
222537,34.0
222538,37.0
222539,10.0
222540,13.0
222542,87.0
222543,41.0
222544,43.0
222545,13.0
222546,10.0
222548,34.0
222549,56.0
222550,34.0
222552,19.0
222553,21.0
222555,5.0
222556,7.0
222557,13.0
222558,251.0
222559,222.0
222560,70.0
222561,27.0
222563,80.0
222564,108.0
222565,224.0
222569,216.0
222570,188.0
222571,166.0
222572,38.0
222573,24.0
222575,111.0
222576,90.0
222577,52.0
222578,16.0
222579,32.0
222580,67.0
222581,7.0
222582,46.0
222584,32.0
222585,87.0
222586,96.0
222588,46.0
222589,49.0
222590,81.0
222593,18.0
222594,75.0
222595,71.0
222596,54.0
222597,10.0
222598,7.0
222599,55.0
222600,28.0
222603,16.0
222604,28.0
222608,184.0
222609,100.0
222610,61.0
222611,21.0
222613,84.0
222614,95.0
222615,124.0
222617,134.0
222618,141.0
222619,114.0
222620,29.0
222621,11.0
222623,99.0
222624,78.0
222626,17.0
222627,26.0
222628,42.0
222630,31.0
222633,38.0
222637,21.0
222638,27.0
222639,35.0
222640,12.0
222641,14.0
222642,14.0
222643,62.0
222644,38.0
222645,38.0
222646,17.0
222647,11.0
222649,40.0
222650,45.0
222651,31.0
222652,17.0
222653,16.0
222654,21.0
222655,37.0
222656,28.0
222658,10.0
222659,23.0
222660,29.0
222661,9.0
222664,82.0
222665,24.0
222666,30.0
222667,12.0
222670,36.0
222671,26.0
222674,13.0
222677,36.0
222678,23.0
222681,23.0
222682,54.0
222683,53.0
222684,10.0
222687,112.0
222688,73.0
222689,83.0
222690,37.0
222691,33.0
222693,49.0
222694,61.0
222695,34.0
222696,13.0
222697,15.0
222698,19.0
222700,17.0
222701,28.0
222702,36.0
222705,17.0
222706,34.0
222707,24.0
222709,15.0
222710,42.0
222711,34.0
222712,15.0
222713,17.0
222714,28.0
222717,11.0
222722,10.0
222723,15.0
222724,30.0
222725,19.0
222726,9.0
222728,32.0
222729,18.0
222730,20.0
222733,16.0
222734,14.0
222737,6.0
222738,119.0
222739,73.0
222740,39.0
222742,44.0
222743,66.0
222744,95.0
222747,100.0
222748,111.0
222749,72.0
222750,10.0
222752,84.0
222753,50.0
222754,14.0
222755,22.0
222756,25.0
222757,44.0
222758,10.0
222760,74.0
222761,73.0
222762,14.0
222764,42.0
222765,40.0
222766,37.0
222770,35.0
222771,66.0
222772,42.0
222773,35.0
222774,42.0
222775,24.0
222776,15.0
222778,26.0
222779,33.0
222780,29.0
222783,19.0
222784,26.0
222788,81.0
222789,60.0
222790,68.0
222791,23.0
222792,19.0
222793,32.0
222794,42.0
222795,24.0
222797,10.0
222798,14.0
222801,52.0
222802,60.0
222803,25.0
222805,22.0
222806,59.0
222807,47.0
222808,14.0
222809,20.0
222810,23.0
222811,109.0
222812,75.0
222813,67.0
222814,28.0
222815,22.0
222817,53.0
222818,58.0
222819,39.0
222820,12.0
222821,12.0
222822,29.0
222823,7.0
222825,16.0
222826,16.0
222830,19.0
222831,25.0
222835,36.0
222836,23.0
222837,17.0
222840,22.0
222841,13.0
222844,14.0
222845,147.0
222846,104.0
222847,69.0
222849,49.0
222850,54.0
222851,99.0
222855,101.0
222856,102.0
222857,86.0
222858,22.0
222859,17.0
222860,83.0
222861,44.0
222862,24.0
222863,11.0
222864,16.0
222865,42.0
222867,18.0
222872,132.0
222873,101.0
222874,38.0
222877,64.0
222878,62.0
222879,110.0
222880,15.0
222883,99.0
222884,122.0
222885,68.0
222888,68.0
222889,27.0
222890,11.0
222892,17.0
222893,31.0
222894,35.0
222896,75.0
222897,70.0
222898,32.0
222900,21.0
222901,47.0
222902,60.0
222903,16.0
222904,15.0
222905,18.0
222906,95.0
222907,65.0
222908,64.0
222909,37.0
222910,30.0
222911,45.0
222912,52.0
222913,33.0
222914,14.0
222915,27.0
222916,29.0
222917,7.0
222918,10.0
222920,19.0
222921,33.0
222922,21.0
222924,12.0
222925,30.0
222926,37.0
222927,14.0
222929,14.0
222930,54.0
222931,34.0
222932,26.0
222933,26.0
222934,33.0
222935,21.0
222937,17.0
222938,14.0
222939,5.0
222947,25.0
222951,89.0
222952,43.0
222953,27.0
222955,29.0
222956,41.0
222957,76.0
222959,52.0
222960,62.0
222961,57.0
222962,15.0
222964,39.0
222965,30.0
222966,13.0
222969,24.0
222971,8.0
222972,54.0
222973,35.0
222974,11.0
222975,21.0
222976,33.0
222977,9.0
222978,68.0
222979,41.0
222980,44.0
222981,20.0
222982,17.0
222983,41.0
222984,36.0
222985,26.0
222986,13.0
222987,15.0
222988,20.0
222991,15.0
222992,37.0
222993,194.0
222994,165.0
222995,95.0
222998,64.0
222999,80.0
223000,110.0
223003,22.0
223004,139.0
223005,142.0
223006,106.0
223007,32.0
223011,78.0
223012,70.0
223013,85.0
223015,16.0
223016,41.0
223018,19.0
223019,25.0
223021,11.0
223023,12.0
223024,27.0
223026,9.0
223028,62.0
223029,55.0
223030,22.0
223031,21.0
223032,69.0
223033,35.0
223039,80.0
223040,71.0
223041,37.0
223043,56.0
223044,49.0
223045,84.0
223049,56.0
223050,85.0
223051,55.0
223054,44.0
223055,38.0
223057,14.0
223059,32.0
223060,9.0
223062,122.0
223063,81.0
223064,33.0
223065,41.0
223066,47.0
223067,87.0
223069,79.0
223070,91.0
223071,81.0
223072,28.0
223073,20.0
223074,74.0
223075,33.0
223076,20.0
223078,16.0
223079,39.0
223080,6.0
223081,19.0
223084,15.0
223089,34.0
223092,10.0
223093,42.0
223094,27.0
223097,12.0
223099,43.0
223100,19.0
223102,22.0
223103,29.0
223104,68.0
223105,43.0
223106,12.0
223107,12.0
223109,122.0
223110,79.0
223111,76.0
223112,32.0
223113,24.0
223116,49.0
223117,43.0
223118,24.0
223120,20.0
223121,23.0
223125,24.0
223127,12.0
223128,20.0
223129,48.0
223130,34.0
223132,21.0
223133,18.0
223134,44.0
223135,44.0
223136,27.0
223138,11.0
223139,32.0
223140,27.0
223141,13.0
223144,179.0
223145,113.0
223146,28.0
223149,68.0
223150,71.0
223151,117.0
223154,20.0
223155,103.0
223156,121.0
223157,106.0
223158,13.0
223159,6.0
223160,77.0
223161,42.0
223162,18.0
223164,29.0
223165,35.0
223167,8.0
223170,127.0
223171,30.0
223172,5.0
223175,14.0
223176,38.0
223177,28.0
223178,11.0
223179,11.0
223180,10.0
223181,70.0
223182,48.0
223183,35.0
223184,11.0
223185,10.0
223187,47.0
223188,30.0
223189,13.0
223190,13.0
223191,16.0
223193,66.0
223194,61.0
223195,17.0
223196,18.0
223197,32.0
223198,43.0
223199,16.0
223200,14.0
223201,18.0
223202,78.0
223203,39.0
223204,39.0
223205,16.0
223206,19.0
223207,40.0
223208,49.0
223209,31.0
223211,15.0
223212,18.0
223214,12.0
223215,35.0
223216,33.0
223218,26.0
223219,62.0
223220,33.0
223223,51.0
223224,41.0
223225,37.0
223228,26.0
223229,23.0
223232,6.0
223233,9.0
223234,10.0
223235,18.0
223236,67.0
223237,53.0
223238,19.0
223239,19.0
223240,37.0
223241,37.0
223242,8.0
223243,8.0
223244,9.0
223245,56.0
223246,46.0
223247,40.0
223249,14.0
223250,35.0
223251,36.0
223252,15.0
223255,12.0
223256,8.0
223258,15.0
223259,69.0
223260,55.0
223261,29.0
223263,29.0
223264,37.0
223265,64.0
223268,20.0
223269,39.0
223270,43.0
223271,38.0
223272,36.0
223273,14.0
223278,68.0
223279,43.0
223280,29.0
223281,44.0
223282,57.0
223285,34.0
223286,67.0
223287,50.0
223290,31.0
223291,14.0
223295,11.0
223296,72.0
223297,39.0
223298,15.0
223300,31.0
223301,43.0
223302,57.0
223303,70.0
223304,47.0
223305,63.0
223308,35.0
223309,52.0
223310,18.0
223312,16.0
223313,19.0
223314,5.0
223315,21.0
223318,21.0
223319,14.0
223320,14.0
223321,28.0
223326,44.0
223327,29.0
223329,18.0
223330,36.0
223331,23.0
223334,37.0
223335,33.0
223336,7.0
223338,20.0
223340,61.0
223341,31.0
223342,32.0
223343,15.0
223344,11.0
223345,28.0
223346,27.0
223347,15.0
223350,11.0
223352,13.0
223354,41.0
223355,38.0
223356,20.0
223357,9.0
223359,18.0
223360,29.0
223361,36.0
223362,8.0
223364,12.0
223365,71.0
223366,37.0
223367,37.0
223369,7.0
223370,34.0
223371,44.0
223372,28.0
223374,14.0
223375,16.0
223378,17.0
223383,41.0
223384,20.0
223385,14.0
223386,23.0
223387,19.0
223388,43.0
223389,36.0
223390,27.0
223391,19.0
223392,26.0
223396,9.0
223397,24.0
223398,17.0
223399,10.0
223400,8.0
223401,33.0
223402,18.0
223403,8.0
223404,11.0
223405,71.0
223406,36.0
223407,33.0
223408,12.0
223411,47.0
223412,34.0
223415,21.0
223417,56.0
223418,46.0
223421,24.0
223422,30.0
223423,34.0
223424,9.0
223425,11.0
223426,12.0
223427,66.0
223428,59.0
223429,47.0
223430,26.0
223431,21.0
223432,46.0
223433,31.0
223434,25.0
223436,7.0
223437,15.0
223438,13.0
223439,137.0
223440,113.0
223441,41.0
223443,58.0
223444,68.0
223445,101.0
223448,26.0
223449,90.0
223450,96.0
223451,73.0
223454,69.0
223455,40.0
223459,44.0
223463,35.0
223464,32.0
223465,8.0
223467,14.0
223468,32.0
223469,28.0
223472,64.0
223473,42.0
223474,40.0
223475,28.0
223476,23.0
223477,39.0
223478,27.0
223482,12.0
223484,17.0
223485,17.0
223487,13.0
223488,29.0
223489,49.0
223490,31.0
223493,71.0
223494,62.0
223495,31.0
223497,23.0
223498,72.0
223499,29.0
223502,15.0
223505,52.0
223506,48.0
223507,22.0
223509,29.0
223510,62.0
223511,53.0
223512,20.0
223513,21.0
223514,23.0
223515,69.0
223516,70.0
223517,44.0
223518,17.0
223520,41.0
223521,26.0
223522,15.0
223523,13.0
223524,17.0
223525,17.0
223527,62.0
223528,46.0
223531,25.0
223532,36.0
223533,56.0
223535,37.0
223536,62.0
223537,43.0
223540,39.0
223543,18.0
223546,102.0
223547,73.0
223548,36.0
223550,49.0
223551,49.0
223552,65.0
223556,62.0
223557,87.0
223558,58.0
223559,62.0
223560,37.0
223561,19.0
223564,26.0
223566,199.0
223567,111.0
223568,65.0
223571,58.0
223572,60.0
223573,114.0
223575,114.0
223576,127.0
223577,98.0
223578,44.0
223579,25.0
223581,81.0
223582,55.0
223583,41.0
223584,16.0
223585,16.0
223586,56.0
223587,6.0
223588,20.0
223591,215.0
223592,156.0
223593,67.0
223594,20.0
223596,69.0
223597,74.0
223598,132.0
223602,107.0
223603,127.0
223604,89.0
223605,16.0
223606,12.0
223608,88.0
223609,58.0
223610,32.0
223611,15.0
223612,28.0
223613,46.0
223615,14.0
223619,16.0
223620,17.0
223621,9.0
223622,12.0
223623,13.0
223624,39.0
223625,24.0
223628,76.0
223629,36.0
223630,25.0
223631,5.0
223632,24.0
223634,33.0
223637,15.0
223639,22.0
223640,26.0
223642,12.0
223643,22.0
223644,23.0
223647,53.0
223648,30.0
223649,14.0
223652,19.0
223653,45.0
223654,29.0
223656,7.0
223657,11.0
223658,10.0
223661,12.0
223663,19.0
223665,19.0
223667,21.0
223671,113.0
223672,79.0
223673,44.0
223674,42.0
223675,44.0
223676,71.0
223680,84.0
223681,79.0
223682,48.0
223683,22.0
223684,8.0
223685,52.0
223686,38.0
223688,12.0
223689,15.0
223690,31.0
223693,70.0
223694,31.0
223697,36.0
223698,42.0
223701,46.0
223702,53.0
223703,54.0
223706,34.0
223707,19.0
223708,8.0
223711,21.0
223714,141.0
223715,80.0
223716,34.0
223718,43.0
223719,55.0
223720,87.0
223723,81.0
223724,110.0
223725,75.0
223726,23.0
223728,43.0
223729,32.0
223730,16.0
223732,17.0
223733,35.0
223735,19.0
223736,20.0
223741,26.0
223742,19.0
223745,10.0
223746,86.0
223747,31.0
223748,23.0
223749,7.0
223751,15.0
223753,32.0
223755,11.0
223758,34.0
223759,35.0
223762,15.0
223763,18.0
223765,61.0
223766,42.0
223767,41.0
223768,25.0
223769,18.0
223770,42.0
223771,42.0
223772,27.0
223774,8.0
223775,14.0
223777,11.0
223778,18.0
223779,16.0
223783,20.0
223784,47.0
223785,24.0
223786,12.0
223787,14.0
223788,11.0
223789,43.0
223790,52.0
223791,26.0
223794,26.0
223795,27.0
223796,12.0
223799,153.0
223800,79.0
223801,48.0
223802,37.0
223803,22.0
223804,67.0
223805,97.0
223806,142.0
223808,11.0
223809,18.0
223810,156.0
223811,175.0
223812,150.0
223813,35.0
223814,15.0
223817,92.0
223818,77.0
223819,35.0
223821,33.0
223822,51.0
223823,5.0
223824,27.0
223825,51.0
223827,55.0
223828,39.0
223829,17.0
223831,52.0
223832,42.0
223833,57.0
223834,21.0
223837,44.0
223838,67.0
223839,48.0
223840,58.0
223841,27.0
223842,17.0
223844,34.0
223845,25.0
223846,77.0
223847,66.0
223848,27.0
223849,51.0
223850,41.0
223851,63.0
223855,43.0
223856,98.0
223857,55.0
223858,72.0
223859,47.0
223863,27.0
223864,4.0
223866,184.0
223867,121.0
223868,80.0
223871,90.0
223872,101.0
223873,134.0
223874,16.0
223877,188.0
223878,173.0
223879,126.0
223880,29.0
223883,103.0
223884,102.0
223885,51.0
223887,38.0
223888,56.0
223889,21.0
223892,77.0
223893,58.0
223894,18.0
223895,21.0
223896,44.0
223897,54.0
223898,13.0
223899,16.0
223900,17.0
223901,117.0
223902,77.0
223903,53.0
223904,38.0
223905,34.0
223907,57.0
223908,79.0
223909,62.0
223911,15.0
223912,33.0
223913,6.0
223915,13.0
223919,30.0
223920,27.0
223921,7.0
223922,10.0
223923,71.0
223924,47.0
223925,27.0
223926,4.0
223927,29.0
223928,78.0
223929,35.0
223932,16.0
223934,37.0
223935,48.0
223937,19.0
223938,38.0
223939,30.0
223941,19.0
223943,40.0
223944,43.0
223945,24.0
223947,22.0
223948,18.0
223949,11.0
223952,51.0
223953,48.0
223954,9.0
223956,27.0
223957,52.0
223958,57.0
223959,16.0
223960,22.0
223961,27.0
223962,85.0
223963,56.0
223964,42.0
223965,23.0
223966,14.0
223967,39.0
223968,29.0
223969,22.0
223971,13.0
223972,16.0
